title,year,country,genres,time,new_genres
THE RITE,2011,미국,공포/스릴러,1시간 54분,드라마
劇場版「進撃の巨人」前編 紅蓮の弓矢,2014,일본,애니메이션/액션/모험/판타지/공포/스릴러,1시간 59분,정보없음
A Dog's Purpose,2017,"미국,인도",모험/코미디/드라마/가족/판타지,1시간 40분,모험
Tully,2018,"미국,캐나다",드라마/코미디/미스터리,1시간 35분,드라마
영주,2018,한국,드라마,1시간 41분,드라마
Plonger,2017,프랑스,드라마/로맨스,1시간 42분,드라마
君の膵臓をたべたい,2018,일본,애니메이션/드라마/로맨스,1시간 49분,드라마
번 더 스테이지: 더 무비,2018,한국,다큐멘터리,1시간 23분,한국
Neighbors 2: Sorority Rising,2016,"미국,중국",코미디,1시간 32분,코미디
三峽好人/Still Life,2006,"중국,홍콩",드라마,1시간 51분,정보없음
Padak,2012,한국,애니메이션,1시간 18분,애니메이션
Ghostbusters,2016,"미국,호주",액션/코미디/판타지/SF,1시간 56분,모험
Twinsters,2015,"미국,영국,한국",다큐멘터리/가족,1시간 29분,다큐멘터리
Fantastic Beasts: The Crimes of Grindelwald,2018,"영국,미국",가족/판타지/모험,2시간 14분,모험
여곡성,2018,한국,공포/미스터리/시대극,1시간 34분,공포
라이츄의 입시지옥,2016,한국,단편/드라마,12분,한국
Mission: Impossible - Fallout,2018,미국,액션/스릴러/모험,2시간 27분,액션
Toy Story 3,2010,미국,애니메이션/코미디/가족/판타지/모험/키즈,1시간 42분,애니메이션
박쥐,2009,한국,로맨스/스릴러,2시간 13분,멜로/로맨스
군산: 거위를 노래하다,2018,한국,드라마,2시간 1분,드라마
동네사람들,2017,한국,액션/스릴러,1시간 39분,액션
Annihilation,2018,"영국,미국",판타지/미스터리/공포/드라마/SF/스릴러/액션/모험,1시간 55분,모험
Night at the Museum: Secret of the Tomb,2014,"영국,미국",모험/코미디/가족/판타지,1시간 38분,모험
Grave Encounters,2011,캐나다,공포,1시간 33분,공포
4등,2015,한국,스포츠/드라마,1시간 56분,드라마
白ゆき姫殺人事件,2014,일본,스릴러/미스터리,2시간 6분,미스터리
Phantom Thread,2017,미국,로맨스/드라마,2시간 10분,드라마
The House with a Clock in Its Walls,2018,"미국,캐나다,인도",코미디/가족/판타지/공포/SF,1시간 45분,판타지
劇場版 夏目友人帳 うつせみに結ぶ,2018,일본,애니메이션/판타지/드라마,1시간 44분,애니메이션
Halloween,2018,미국,공포/스릴러,1시간 46분,정보없음
완벽한 타인,2018,한국,코미디/드라마,1시간 55분,드라마
Bohemian Rhapsody,2018,"미국,영국",드라마,2시간 14분,정보없음
कृष ३,2013,인도,액션,2시간 32분,정보없음
붉은 바캉스 검은 웨딩,2011,한국,드라마/성인,1시간 30분,스릴러
창궐,2018,한국,액션/시대극,2시간 1분,액션
Almost Friends,2016,미국,코미디/드라마,1시간 41분,멜로/로맨스
Crazy Rich Asians,2018,미국,로맨틱코미디/코미디,2시간 00분,멜로/로맨스
Pokemon the movie XY&Z,2016,일본,판타지/애니메이션/가족,1시간 35분,정보없음
Pokemon the Movie XY: Ring no Chomajin,2015,일본,가족/판타지/애니메이션/모험/키즈,1시간 20분,애니메이션
劇場版ポケットモンスター ベストウイッシュ 神速（しんそく）のゲノセクト ミュウツー覚醒,2013,일본,애니메이션/모험/키즈,1시간 34분,애니메이션
Gekijouban Pokketo monsuta Besuto wisshu 2012,2012,일본,애니메이션/키즈,1시간 33분,애니메이션
劇場版ポケットモンスター　ベストウイッシュ「ビクティ二と黒き英雄　ゼクロム」,2011,일본,판타지/애니메이션/모험/키즈,1시간 37분,정보없음
劇場版 ポケットモンスター キミにきめた!,2017,일본,가족/애니메이션/모험,1시간 38분,정보없음
劇場版ポケットモンスター ダイヤモンド・パール 幻影の覇者ゾロアーク,2010,일본,애니메이션,1시간 36분,애니메이션
劇場版ポケットモンスター　ベストウイッシュ「ビクティ二と白き英雄　レシラム」,2011,일본,판타지/애니메이션/모험/키즈,1시간 38분,정보없음
Pokemon Ranger to umi no ouji Manaphy,2006,일본,판타지/애니메이션/가족,1시간 47분,정보없음
劇場版 ポケットモンスター ダイヤモンド&パール ギラティナと氷空の花束シェイミ,2008,일본,애니메이션,1시간 40분,정보없음
Pokemon: Lucario And The Mystery Of Mew,2005,"일본,미국",판타지/애니메이션/가족,1시간 42분,애니메이션
劇場版ポケットモンスター ダイヤモンド＆パール　「アルセウス　超克の時空へ,2009,일본,판타지/애니메이션,1시간 35분,정보없음
ポケットモンスタ- ダイヤモンド パ-ル ディアルガVSパルキアVSダ-クライ,2007,일본,애니메이션,1시간 30분,애니메이션
극장판 포켓몬스터XY-파괴의 포켓몬과 디안시,2014,일본,애니메이션/모험/키즈,1시간 16분,정보없음
The Family,2013,"미국,프랑스",코미디/범죄/스릴러,1시간 51분,정보없음
1급기밀,2016,한국,범죄/드라마,1시간 40분,드라마
Ingrid Goes West,2017,미국,코미디/드라마,1시간 38분,코미디
Gran Torino,2008,"미국,독일",범죄/드라마,1시간 56분,범죄
Magic in the Moonlight,2014,"미국,프랑스",코미디/드라마/로맨스,1시간 37분,코미디
Luna,2017,프랑스,드라마/로맨스/코미디,1시간 33분,정보없음
조선마술사,2015,한국,드라마/판타지,2시간 2분,정보없음
Hot Summer Nights,2017,미국,드라마,1시간 47분,드라마
Rebel in the Rye,2017,미국,드라마/로맨스/전쟁,1시간 49분,드라마
배반의 장미,2018,한국,코미디,1시간 39분,코미디
내 깡패 같은 애인,2010,한국,로맨스/코미디/드라마,1시간 45분,코미디
살인자의 기억법: 새로운 기억,2016,한국,범죄/스릴러/드라마,2시간 8분,정보없음
Chicken Little,2005,미국,애니메이션/SF/판타지/가족/액션/코미디/모험,1시간 20분,애니메이션
Astro Boy,2009,"홍콩,일본,미국",액션/애니메이션/가족,1시간 33분,정보없음
살아남은 아이,2017,한국,드라마/가족,2시간 3분,드라마
미쓰백,2018,한국,드라마,1시간 38분,드라마
암수살인,2018,한국,범죄,1시간 50분,범죄
Christopher Robin,2018,미국,애니메이션/모험/코미디/드라마/가족/판타지,1시간 44분,정보없음
Venom,2018,미국,액션/모험/SF/스릴러,1시간 47분,액션
Every Day,2018,미국,로맨스/판타지/드라마,1시간 37분,정보없음
상류사회,2018,한국,드라마,2시간 00분,드라마
The Prestige,2006,"영국,미국",드라마/미스터리/SF/스릴러,2시간 10분,스릴러
Logan Lucky,2017,미국,범죄/코미디/액션/드라마,1시간 59분,코미디
Final Portrait,2017,영국,드라마/코미디,1시간 30분,코미디
원더풀 고스트,2018,한국,드라마/범죄/코미디,1시간 37분,코미디
Taken,2008,"미국,프랑스",드라마/액션/범죄/스릴러,1시간 33분,정보없음
Zombieland,2009,미국,모험/코미디/공포/SF,1시간 28분,액션
지금 만나러 갑니다,2017,한국,로맨스/판타지,2시간 11분,멜로/로맨스
명당,2018,한국,시대극/역사,2시간 6분,한국
On Chesil Beach,2017,영국,드라마/음악/로맨스,1시간 50분,드라마
The Nun,2018,미국,스릴러/공포/미스터리,1시간 36분,공포
안시성,2017,한국,시대극/액션,2시간 15분,액션
The Greatest Showman,2017,미국,드라마,1시간 44분,드라마
협상,2018,한국,범죄/스릴러,1시간 54분,범죄
The Predator,2018,미국,액션/모험/SF/스릴러,1시간 47분,SF
What Is Life Worth,2020,미국,드라마,1시간 58분,드라마
Ophelia,2018,"미국,영국",역사/스릴러/전쟁/로맨스/드라마,1시간 46분,드라마
おらおらでひとりいぐも,2020,일본,드라마/코미디/가족,2시간 18분,정보없음
พี่มาก..พระโขนง,2013,태국,코미디/공포/로맨스,1시간 52분,정보없음
겨울밤에,2018,한국,드라마,1시간 45분,드라마
Dick Johnson Is Dead,2020,미국,다큐멘터리,1시간 29분,다큐멘터리
W ciemności,2011,"독일,폴란드",전쟁/드라마,2시간 23분,정보없음
カメラを止めるな!,2017,일본,코미디/공포,1시간 35분,정보없음
Leave No Trace,2018,미국,드라마,1시간 48분,드라마
Happy-Go-Lucky,2008,영국,로맨스/드라마/코미디,1시간 58분,멜로/로맨스
Liverpool,2008,"독일,프랑스,아르헨티나,네덜란드,러시아",드라마,1시간 24분,"아르헨티나, 네덜란드, 프랑스, 러시아 연방, 독일"
Darbareye Elly,2009,"프랑스,이란",드라마/스릴러,1시간 59분,드라마
Cameraperson,2016,미국,다큐멘터리,1시간 42분,정보없음
Timbuktu,2014,프랑스,드라마,1시간 40분,드라마
En man som heter Ove,2015,스웨덴,코미디/드라마/로맨스,1시간 56분,드라마
45 Years,2015,영국,드라마/로맨스,1시간 35분,드라마
I Am Not Your Negro,2016,"프랑스,미국,벨기에,스위스",다큐멘터리,1시간 33분,다큐멘터리
춘몽,2016,한국,로맨스/드라마/가족,1시간 41분,가족
Merry Christmas Mr. Mo,2016,한국,코미디,1시간 41분,블랙코미디
Perfetti sconosciuti,2016,이탈리아,코미디/드라마,1시간 36분,코미디
Celle que vous croyez,2019,프랑스,코미디/드라마,1시간 41분,드라마
Under the Silver Lake,2018,미국,범죄/드라마/미스터리/스릴러,2시간 19분,범죄
Manifesto,2015,독일,드라마,1시간 35분,정보없음
地球最后的夜晚,2018,"중국,프랑스",드라마/미스터리,2시간 18분,드라마
한낮의 피크닉,2018,한국,드라마,1시간 19분,드라마
Happy End,2017,"프랑스,오스트리아,독일",드라마,1시간 47분,정보없음
Che: Part Two,2008,"스페인,프랑스,미국",드라마/역사/전쟁,2시간 15분,드라마
Che: Part One,2008,"멕시코,프랑스,스페인",드라마/역사/전쟁,2시간 14분,드라마
김군,2018,한국,다큐멘터리,1시간 25분,다큐멘터리
彼らが本気で編むときは、,2017,일본,드라마/가족,2시간 7분,드라마
Doubles vies,2018,프랑스,코미디/드라마/로맨스,1시간 48분,드라마
ラプラスの魔女,2018,일본,드라마/미스터리/스릴러,1시간 56분,미스터리
굿바이 마이 러브NK: 붉은 청춘,2017,한국,다큐멘터리,1시간 20분,다큐멘터리
Nelyubov,2017,"러시아,프랑스,독일,벨기에",드라마,2시간 7분,드라마
The Death of Stalin,2017,"영국,프랑스,벨기에,캐나다,미국",코미디/드라마/역사/전쟁,1시간 47분,코미디
파도치는 땅,2018,한국,드라마,1시간 22분,드라마
예수보다 낯선,2018,한국,드라마/코미디,1시간 20분,코미디
Arctic,2019,아이슬란드,모험/드라마,1시간 38분,정보없음
강변 호텔,2018,한국,드라마,1시간 35분,드라마
寝ても覚めても,2018,일본,드라마/로맨스,2시간 00분,드라마
Loro,2018,이탈리아,드라마,2시간 37분,드라마
Sueño en otro idioma,2017,"멕시코,네덜란드",드라마/로맨스/판타지,1시간 41분,정보없음
국경의 왕,2017,한국,드라마,1시간 57분,드라마
칠곡 가시나들,2019,한국,다큐멘터리,1시간 39분,다큐멘터리
The House That Jack Built,2018,"덴마크,프랑스,스웨덴,독일,벨기에",범죄/드라마/공포,2시간 32분,정보없음
夜空はいつでも最高密度の青色だ,2017,일본,드라마,1시간 48분,드라마
Eden,2014,프랑스,드라마/음악,2시간 11분,정보없음
Enemy,2013,"캐나다,스페인",드라마/미스터리,1시간 31분,스릴러
TRASH,2015,영국,모험/드라마/스릴러,1시간 53분,정보없음
The Producers,2005,미국,음악/코미디,2시간 13분,"<a href=""https://book.naver.com/search/search.nhn?frameFilterType=1&amp;frameFilterValue=82864&amp;query=Not Available (NA)"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_xdk*z.aut&amp;r=1&amp;i=801915cd_00000091AAB6&amp;u=' + urlencode(this.href));"">Not Available (NA)</a></dd>, "
Veronika Desides to Die,2009,미국,드라마/로맨스,1시간 42분,정보없음
Southpaw,2015,"미국,홍콩",액션/모험/드라마/스릴러/스포츠,2시간 4분,드라마
Get Rich or Die Tryin',2005,미국,음악/범죄/액션/드라마,2시간 14분,정보없음
Yves Saint Laurent,2014,"프랑스,벨기에",드라마,1시간 46분,드라마
언더독,2018,한국,애니메이션/가족/드라마,1시간 42분,애니메이션
Una questione privata,2017,"이탈리아,프랑스",드라마/로맨스/전쟁,1시간 24분,멜로/로맨스
"춘천, 춘천",2016,한국,드라마,1시간 17분,드라마
The Remnants,2016,한국,다큐멘터리,1시간 46분,다큐멘터리
Roma,2018,"미국,멕시코",드라마,2시간 14분,정보없음
La ragazza nella nebbia,2017,"이탈리아,독일,프랑스",스릴러/범죄,2시간 8분,미스터리
Chef,2014,미국,모험/코미디/드라마,1시간 54분,정보없음
Amy,2015,영국,다큐멘터리/음악,2시간 7분,정보없음
Journey's End,2017,영국,드라마/전쟁,1시간 47분,드라마
Loving Pablo,2017,"스페인,불가리아",액션/범죄/드라마,2시간 2분,범죄
La promesse de l'aube,2017,"프랑스,벨기에",드라마/로맨스/전쟁,2시간 10분,드라마
In den Gängen,2018,독일,드라마,2시간 5분,정보없음
Jurassic World: Fallen Kingdom,2018,"스페인,미국",SF/액션/모험,2시간 7분,액션
Incredibles 2,2018,미국,애니메이션/액션/모험/코미디/가족/SF,2시간 5분,애니메이션
幼な子われらに生まれ,2017,일본,드라마,2시간 7분,드라마
Estiu 1993,2017,스페인,드라마/가족,1시간 38분,드라마
풀잎들,2018,한국,드라마,1시간 6분,드라마
羊の木,2017,일본,스릴러,2시간 6분,스릴러
リズと青い鳥,2018,일본,애니메이션/드라마/판타지/음악,1시간 30분,애니메이션
You Were Never Really Here,2017,"영국,프랑스,미국",범죄/드라마/미스터리/스릴러,1시간 29분,드라마
죄 많은 소녀,2017,한국,드라마/미스터리,1시간 53분,드라마
물괴,2018,한국,액션/시대극,1시간 45분,액션
어둔 밤,2017,한국,액션/코미디,1시간 52분,액션
Searching,2018,"러시아,미국",드라마/미스터리/스릴러,1시간 42분,드라마
Whitney,2018,"영국,미국",음악/다큐멘터리,2시간 00분,드라마
Cyborg Girl,2008,한국,로맨틱코미디/코미디,1시간 43분,멜로/로맨스
Man on Wire,2008,"영국,미국",다큐멘터리/범죄/역사/스포츠/드라마,1시간 34분,다큐멘터리
The Nanny Diaries,2007,미국,로맨틱코미디/드라마/코미디,1시간 44분,코미디
夜宴,2006,중국,액션/드라마/판타지/로맨스,2시간 11분,멜로/로맨스
Rescue Dawn,2006,미국,액션/드라마/전쟁,2시간 5분,액션
Old Miss Diary,2006,한국,코미디/로맨스,1시간 48분,코미디
The Bucket List,2007,미국,드라마/코미디,1시간 37분,모험
좋지 아니한가,2007,한국,코미디/드라마/가족,1시간 57분," <a href=""https://series.naver.com/search/search.nhn?t=comic&amp;q=%EC%96%B4%EC%8D%B8"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x34*1.artist&amp;r=1&amp;i=1810BA5C_0000010E2DCE&amp;u=' + urlencode(this.href));"">어썸</a> "
Philomena,2013,"영국,미국,프랑스",코미디/드라마,1시간 38분,드라마
1724 기방난동사건,2008,한국,액션/코미디/시대극,1시간 43분,코미디
성실한 나라의 앨리스,2014,한국,드라마,1시간 27분,드라마
La jalousie,2013,프랑스,드라마/로맨스,1시간 17분,드라마
